time,longitude,latitude,chla_fluorescence,raw_chla_fluorescence_frozen_test,raw_chla_fluorescence,chla_fluorescence_frozen_test
2018-06-29 15:36:53,14.0863,67.8357,,-1,,-1
2018-06-29 15:37:54,14.0828,67.8393,,-1,,-1
2018-06-29 15:38:54,14.0794,67.8429,,1,,1
2018-06-29 15:39:54,14.075999999999999,67.8465,,1,,1
2018-06-29 15:40:54,14.0726,67.8502,,-1,,-1
2018-06-29 15:41:54,14.0691,67.8539,,-1,,-1
2018-06-29 15:42:54,14.0657,67.8575,,-1,,-1
2018-06-29 15:43:55,14.0622,67.8613,,1,,1
2018-06-29 15:44:55,14.0587,67.865,,1,,1
2018-06-29 15:45:55,14.0552,67.8688,,-1,,-1
2018-06-29 15:46:55,14.0515,67.8726,,1,,1
2018-06-29 15:47:55,14.0478,67.8764,,1,,1
2018-06-29 15:48:55,14.044,67.8803,,-1,,-1
2018-06-29 15:49:55,14.0404,67.8842,,1,,1
2018-06-29 15:50:56,14.0368,67.888,,1,,1
2018-06-29 15:51:56,14.0332,67.8918,,-1,,-1
2018-06-29 15:52:56,14.0296,67.8956,,1,,1
2018-06-29 15:53:56,14.026,67.8993,,1,,1
2018-06-29 15:54:56,14.0224,67.9032,,1,,1
2018-06-29 15:55:56,14.0188,67.9069,,1,,1
2018-06-29 15:56:56,14.0152,67.9106,,-1,,-1
2018-06-29 15:57:57,14.0117,67.9144,,1,,1
2018-06-29 15:58:57,14.0083,67.9181,,1,,1
2018-06-29 15:59:57,14.0048,67.9217,,-1,,-1
2018-06-29 16:00:57,14.0012,67.9255,,-1,,-1
2018-06-29 16:01:57,13.9977,67.9292,,-1,,-1
2018-06-29 16:02:57,13.9942,67.9328,,-1,,-1
2018-06-29 16:03:57,13.9906,67.9365,,-1,,-1
2018-06-29 16:04:58,13.987,67.9402,,-1,,-1
2018-06-29 16:05:58,13.9835,67.9439,,1,,1
2018-06-29 16:06:58,13.98,67.9476,,-1,,-1
2018-06-29 16:07:58,13.9764,67.9513,,-1,,-1
2018-06-29 16:08:58,13.9728,67.9551,,-1,,-1
2018-06-29 16:09:58,13.9692,67.9589,,-1,,-1
2018-06-29 16:10:59,13.9656,67.9627,,1,,1
2018-06-29 16:11:59,13.962,67.9664,,-1,,-1
2018-06-29 16:12:59,13.9585,67.9702,,-1,,-1
2018-06-29 16:13:59,13.9548,67.97399999999999,,1,,1
2018-06-29 16:14:59,13.9511,67.9779,,1,,1
2018-06-29 16:15:59,13.9476,67.9818,,-1,,-1
2018-06-29 16:16:59,13.944,67.9856,,1,,1
2018-06-29 16:18:00,13.9405,67.9894,,1,,1
2018-06-29 16:19:00,13.9367,67.9932,,-1,,-1
2018-06-29 16:20:00,13.933,67.997,,-1,,-1
2018-07-04 21:06:16,13.9316,67.9978,0.315,-1,1.05,-1
2018-07-04 21:07:16,13.9351,67.9941,0.315,-1,1.05,-1
2018-07-04 21:08:16,13.9387,67.9903,0.315,-1,1.05,-1
2018-07-04 21:09:16,13.9423,67.9864,0.315,-1,1.05,-1
2018-07-04 21:10:16,13.9459,67.9827,0.315,-1,1.05,-1
2018-07-04 21:11:16,13.9494,67.9789,0.315,-1,1.05,-1
2018-07-04 21:12:17,13.953,67.9751,0.33,1,1.1,1
2018-07-04 21:13:17,13.9566,67.9713,0.315,1,1.05,1
2018-07-04 21:14:17,13.9602,67.9676,0.3,1,1.0,1
2018-07-04 21:15:17,13.9638,67.9638,0.33,1,1.1,1
2018-07-04 21:16:17,13.9673,67.96,0.3,1,1.0,1
2018-07-04 21:17:17,13.9708,67.9563,0.3,-1,1.0,-1
2018-07-04 21:18:17,13.9743,67.9525,0.315,1,1.05,1
2018-07-04 21:19:18,13.9778,67.9488,0.36,1,1.2,1
2018-07-04 21:20:18,13.9813,67.945,0.39,1,1.3,1
2018-07-04 21:21:18,13.9849,67.9412,0.42,1,1.4,1
2018-07-04 21:22:18,13.9885,67.9374,0.435,1,1.45,1
2018-07-04 21:23:18,13.992,67.9337,0.435,-1,1.45,-1
2018-07-04 21:24:18,13.9955,67.9299,0.435,-1,1.45,-1
2018-07-04 21:25:18,13.9991,67.9262,0.45,1,1.5,1
2018-07-04 21:26:19,14.0027,67.9224,0.435,1,1.45,1
2018-07-04 21:27:19,14.0062,67.9187,0.435,-1,1.45,-1
2018-07-04 21:28:19,14.0097,67.9149,0.42,1,1.4,1
2018-07-04 21:29:19,14.0132,67.9111,0.42,-1,1.4,-1
2018-07-04 21:30:19,14.0167,67.9073,0.42,-1,1.4,-1
2018-07-04 21:31:19,14.0203,67.9036,0.42,-1,1.4,-1
2018-07-04 21:32:19,14.0237,67.8998,0.405,1,1.35,1
2018-07-04 21:33:19,14.0272,67.8961,0.42,1,1.4,1
2018-07-04 21:34:20,14.0307,67.8924,0.405,1,1.35,1
2018-07-04 21:35:20,14.0343,67.8886,0.405,-1,1.35,-1
2018-07-04 21:36:20,14.0379,67.8848,0.405,-1,1.35,-1
2018-07-04 21:37:20,14.0415,67.881,0.405,-1,1.35,-1
2018-07-04 21:38:20,14.0449,67.8773,0.405,-1,1.35,-1
2018-07-04 21:39:20,14.0484,67.8735,0.42,1,1.4,1
2018-07-04 21:40:20,14.052,67.8698,0.405,1,1.35,1
2018-07-04 21:41:21,14.0555,67.866,0.435,1,1.45,1
2018-07-04 21:42:21,14.059000000000001,67.8622,0.42,1,1.4,1
2018-07-04 21:43:21,14.0626,67.8584,0.435,1,1.45,1
2018-07-04 21:44:21,14.0661,67.8545,0.405,1,1.35,1
2018-07-04 21:45:21,14.0697,67.8508,0.405,-1,1.35,-1
2018-07-04 21:46:21,14.0733,67.8469,0.39,1,1.3,1
2018-07-04 21:47:21,14.0769,67.8431,0.39,-1,1.3,-1
2018-07-04 21:48:21,14.0804,67.8393,0.39,-1,1.3,-1
2018-07-04 21:49:22,14.084000000000001,67.8355,0.36,1,1.2,1
2018-07-04 21:50:22,14.0876,67.8316,0.36,-1,1.2,-1
2018-07-04 21:51:22,14.0913,67.8277,0.345,1,1.15,1
2018-07-04 21:52:22,14.0948,67.8238,0.345,-1,1.15,-1
2018-07-04 21:53:22,14.0984,67.82,0.33,1,1.1,1
2018-07-04 21:54:22,14.102,67.8161,0.315,1,1.05,1
2018-07-04 21:55:23,14.1057,67.8122,0.33,1,1.1,1
2018-07-04 21:56:23,14.1093,67.8083,0.33,-1,1.1,-1
2018-07-04 21:57:23,14.113,67.8044,0.33,-1,1.1,-1
2018-07-04 21:58:23,14.1166,67.8005,0.33,-1,1.1,-1
2018-07-04 21:59:23,14.1202,67.7966,0.345,1,1.15,1
2018-07-04 22:00:23,14.1238,67.7927,0.36,1,1.2,1
2018-07-04 22:01:23,14.1274,67.7889,0.375,1,1.25,1
2018-07-04 22:02:24,14.130999999999998,67.785,0.39,1,1.3,1
2018-07-04 22:03:24,14.1347,67.7811,0.39,-1,1.3,-1
2018-07-04 22:04:24,14.1384,67.7773,0.39,-1,1.3,-1
2018-07-04 22:05:24,14.142000000000001,67.7734,0.435,1,1.45,1
2018-07-04 22:06:24,14.1457,67.7695,0.42,1,1.4,1
2018-07-04 22:07:24,14.1493,67.7657,0.435,1,1.45,1
2018-07-04 22:08:25,14.1531,67.7618,0.435,-1,1.45,-1
2018-07-04 22:09:25,14.1568,67.7579,0.435,-1,1.45,-1
2018-07-04 22:10:25,14.1603,67.75399999999999,0.42,1,1.4,1
2018-07-04 22:11:25,14.1638,67.7501,0.405,1,1.35,1
2018-07-04 22:12:25,14.1674,67.7462,0.36,1,1.2,1
2018-07-04 22:13:25,14.1711,67.7423,0.345,1,1.15,1
2018-07-04 22:14:25,14.1747,67.7384,0.375,1,1.25,1
2018-07-04 22:15:26,14.1784,67.7345,0.405,1,1.35,1
2018-07-04 22:16:26,14.182,67.7306,0.435,1,1.45,1
2018-07-04 22:17:26,14.1856,67.7266,0.435,-1,1.45,-1
2018-07-04 22:18:26,14.1892,67.7227,0.405,1,1.35,1
2018-07-04 22:19:26,14.1928,67.7187,0.405,-1,1.35,-1
2018-07-04 22:20:26,14.1966,67.7148,0.42,1,1.4,1
2018-07-04 22:21:27,14.2003,67.7108,0.435,1,1.45,1
2018-07-04 22:22:27,14.2039,67.7069,0.42,1,1.4,1
2018-07-04 22:23:27,14.2076,67.7029,0.405,1,1.35,1
2018-07-04 22:24:27,14.2113,67.6989,0.405,-1,1.35,-1
2018-07-04 22:25:27,14.2151,67.6949,0.42,1,1.4,1
2018-07-04 22:26:27,14.2188,67.6909,0.42,-1,1.4,-1
2018-07-04 22:27:27,14.2225,67.6869,0.435,1,1.45,1
2018-07-04 22:28:27,14.2263,67.6831,0.465,1,1.55,1
2018-07-04 22:29:28,14.2299,67.6791,0.48,1,1.6,1
2018-07-04 22:30:28,14.2336,67.6752,0.48,-1,1.6,-1
2018-07-04 22:31:28,14.2372,67.6712,0.48,-1,1.6,-1
2018-07-04 22:32:28,14.2408,67.6673,0.495,1,1.65,1
2018-07-04 22:33:28,14.2444,67.6633,0.48,1,1.6,1
2018-07-04 22:34:28,14.248,67.6595,0.465,1,1.55,1
2018-07-04 22:35:29,14.2516,67.6556,0.45,1,1.5,1
2018-07-04 22:36:29,14.2552,67.6518,0.405,1,1.35,1
2018-07-04 22:37:29,14.2589,67.6478,0.39,1,1.3,1
2018-07-04 22:38:29,14.2625,67.64399999999999,0.345,1,1.15,1
2018-07-04 22:39:29,14.2662,67.6401,0.33,1,1.1,1
2018-07-04 22:40:29,14.2697,67.6362,0.33,-1,1.1,-1
2018-07-04 22:41:29,14.2733,67.6324,0.33,-1,1.1,-1
2018-07-04 22:42:30,14.2768,67.6285,0.345,1,1.15,1
2018-07-04 22:43:30,14.2803,67.6247,0.33,1,1.1,1
2018-07-04 22:44:30,14.2839,67.6208,0.36,1,1.2,1
2018-07-04 22:45:30,14.2876,67.6169,0.405,1,1.35,1
2018-07-04 22:46:30,14.2912,67.6131,0.45,1,1.5,1
2018-07-04 22:47:30,14.2947,67.6092,0.48,1,1.6,1
2018-07-04 22:48:30,14.2983,67.6053,0.48,-1,1.6,-1
2018-07-04 22:49:31,14.3019,67.6014,0.495,1,1.65,1
2018-07-10 14:35:36,14.2996,67.6018,0.18,1,0.6,1
2018-07-10 14:36:36,14.2963,67.6057,0.18,-1,0.6,-1
2018-07-10 14:37:36,14.293,67.6095,0.18,-1,0.6,-1
2018-07-10 14:38:36,14.2897,67.6134,0.195,1,0.65,1
2018-07-10 14:39:36,14.2863,67.6173,0.18,1,0.6,1
2018-07-10 14:40:36,14.283,67.6212,0.18,-1,0.6,-1
2018-07-10 14:41:37,14.2797,67.6251,0.195,1,0.65,1
2018-07-10 14:42:37,14.2763,67.6289,0.195,-1,0.65,-1
2018-07-10 14:43:37,14.273,67.6328,0.21,1,0.7,1
2018-07-10 14:44:37,14.2697,67.6367,0.195,1,0.65,1
2018-07-10 14:45:37,14.2663,67.6406,0.195,-1,0.65,-1
2018-07-10 14:46:37,14.2629,67.6444,0.21,1,0.7,1
2018-07-10 14:47:37,14.2596,67.6484,0.225,1,0.75,1
2018-07-10 14:48:38,14.2563,67.6522,0.225,-1,0.75,-1
2018-07-10 14:49:38,14.2529,67.656,0.225,-1,0.75,-1
2018-07-10 14:50:38,14.2497,67.6599,0.21,1,0.7,1
2018-07-10 14:51:38,14.2464,67.6637,0.195,1,0.65,1
2018-07-10 14:52:38,14.2431,67.6676,0.18,1,0.6,1
2018-07-10 14:53:38,14.2398,67.6715,0.165,1,0.55,1
2018-07-10 14:54:38,14.2363,67.6753,0.165,-1,0.55,-1
2018-07-10 14:55:39,14.2327,67.6791,0.165,-1,0.55,-1
2018-07-10 14:56:39,14.2292,67.6828,0.165,-1,0.55,-1
2018-07-10 14:57:39,14.2257,67.6866,0.18,1,0.6,1
2018-07-10 14:58:39,14.2222,67.6903,0.195,1,0.65,1
2018-07-10 14:59:39,14.2187,67.6941,0.165,1,0.55,1
2018-07-10 15:00:39,14.2152,67.6979,0.18,1,0.6,1
2018-07-10 15:01:40,14.2117,67.7016,0.18,-1,0.6,-1
2018-07-10 15:02:40,14.2082,67.7054,0.165,1,0.55,1
2018-07-10 15:03:40,14.2047,67.7091,0.18,1,0.6,1
2018-07-10 15:04:40,14.2012,67.7129,0.18,-1,0.6,-1
2018-07-10 15:05:40,14.1978,67.7166,0.195,1,0.65,1
2018-07-10 15:06:40,14.1942,67.7203,0.18,1,0.6,1
2018-07-10 15:07:41,14.1907,67.7241,0.195,1,0.65,1
2018-07-10 15:08:41,14.1872,67.7278,0.225,1,0.75,1
2018-07-10 15:09:41,14.1837,67.7315,0.225,-1,0.75,-1
2018-07-10 15:10:41,14.1803,67.7352,0.225,-1,0.75,-1
2018-07-10 15:11:41,14.1768,67.7389,0.225,-1,0.75,-1
2018-07-10 15:12:41,14.1733,67.7427,0.225,-1,0.75,-1
2018-07-10 15:13:42,14.1699,67.7463,0.21,1,0.7,1
2018-07-10 15:14:42,14.1664,67.75,0.21,-1,0.7,-1
2018-07-10 15:15:42,14.163,67.7537,0.225,1,0.75,1
2018-07-10 15:16:42,14.1595,67.7574,0.21,1,0.7,1
2018-07-10 15:17:42,14.155999999999999,67.7611,0.21,-1,0.7,-1
2018-07-10 15:18:42,14.1525,67.7648,0.195,1,0.65,1
2018-07-10 15:19:43,14.149000000000001,67.7685,0.195,-1,0.65,-1
2018-07-10 15:20:43,14.1456,67.7722,0.195,-1,0.65,-1
2018-07-10 15:21:43,14.1421,67.7759,0.21,1,0.7,1
2018-07-10 15:22:43,14.1387,67.7797,0.195,1,0.65,1
2018-07-10 15:23:43,14.1352,67.7834,0.21,1,0.7,1
2018-07-10 15:24:43,14.1317,67.7872,0.21,-1,0.7,-1
2018-07-10 15:25:43,14.1281,67.7909,0.225,1,0.75,1
2018-07-10 15:26:44,14.1246,67.7947,0.225,-1,0.75,-1
2018-07-10 15:27:44,14.120999999999999,67.7985,0.21,1,0.7,1
2018-07-10 15:28:44,14.1175,67.8022,0.21,-1,0.7,-1
2018-07-10 15:29:44,14.114,67.806,0.225,1,0.75,1
2018-07-10 15:30:44,14.1105,67.8098,0.225,-1,0.75,-1
2018-07-10 15:31:44,14.1068,67.8137,0.225,-1,0.75,-1
2018-07-10 15:32:44,14.1033,67.8175,0.225,-1,0.75,-1
2018-07-10 15:33:45,14.0996,67.8213,0.24,1,0.8,1
2018-07-10 15:34:45,14.0961,67.8252,0.24,-1,0.8,-1
2018-07-10 15:35:45,14.0925,67.829,0.24,-1,0.8,-1
2018-07-10 15:36:45,14.0889,67.8328,0.96,1,3.2,1
2018-07-10 15:37:45,14.0852,67.8366,0.96,-1,3.2,-1
2018-07-10 15:38:45,14.0817,67.8405,0.96,-1,3.2,-1
2018-07-10 15:39:46,14.0781,67.8443,0.27,1,0.9,1
2018-07-10 15:40:46,14.0746,67.8481,0.27,-1,0.9,-1
2018-07-10 15:41:46,14.071,67.852,0.3,1,1.0,1
2018-07-10 15:42:46,14.0673,67.8558,0.96,1,3.2,1
2018-07-10 15:43:46,14.0637,67.8597,0.3,1,1.0,1
2018-07-10 15:44:47,14.0601,67.8635,0.3,-1,1.0,-1
2018-07-10 15:45:47,14.0565,67.8673,0.3,-1,1.0,-1
2018-07-10 15:46:47,14.0528,67.8712,0.3,-1,1.0,-1
2018-07-10 15:47:47,14.0491,67.875,0.3,-1,1.0,-1
2018-07-10 15:48:47,14.0455,67.8789,0.3,-1,1.0,-1
2018-07-10 15:49:47,14.0418,67.8828,0.96,1,3.2,1
2018-07-10 15:50:47,14.0381,67.8867,0.96,-1,3.2,-1
2018-07-10 15:51:48,14.0344,67.8906,0.96,-1,3.2,-1
2018-07-10 15:52:48,14.0308,67.8945,0.27,1,0.9,1
2018-07-10 15:53:48,14.027000000000001,67.8983,0.27,-1,0.9,-1
2018-07-10 15:54:48,14.0233,67.9022,0.96,1,3.2,1
2018-07-10 15:55:48,14.0196,67.9062,0.27,1,0.9,1
2018-07-10 15:56:49,14.0159,67.91,0.27,-1,0.9,-1
2018-07-10 15:57:49,14.0122,67.9139,0.27,-1,0.9,-1
2018-07-10 15:58:49,14.0086,67.9178,0.96,1,3.2,1
2018-07-10 15:59:49,14.0049,67.9217,0.96,-1,3.2,-1
2018-07-10 16:00:49,14.0012,67.9255,0.96,-1,3.2,-1
2018-07-10 16:01:49,13.9975,67.9294,0.96,-1,3.2,-1
2018-07-10 16:02:49,13.9937,67.9333,0.27,1,0.9,1
2018-07-10 16:03:49,13.9901,67.9371,0.27,-1,0.9,-1
2018-07-10 16:04:50,13.9864,67.941,0.96,1,3.2,1
2018-07-10 16:05:50,13.9827,67.9448,0.27,1,0.9,1
2018-07-10 16:06:50,13.9791,67.9487,0.96,1,3.2,1
2018-07-10 16:07:50,13.9754,67.9525,0.96,-1,3.2,-1
2018-07-10 16:08:50,13.9718,67.9563,0.96,-1,3.2,-1
2018-07-10 16:09:50,13.9681,67.9602,0.96,-1,3.2,-1
2018-07-10 16:10:50,13.9645,67.964,0.96,-1,3.2,-1
2018-07-10 16:11:51,13.9608,67.9679,0.96,-1,3.2,-1
2018-07-10 16:12:51,13.9571,67.9718,0.27,1,0.9,1
2018-07-10 16:13:51,13.9535,67.9756,0.96,1,3.2,1
2018-07-10 16:14:51,13.9498,67.9795,0.27,1,0.9,1
2018-07-10 16:15:51,13.9461,67.9833,0.96,1,3.2,1
2018-07-10 16:16:51,13.9423,67.9872,0.27,1,0.9,1
2018-07-10 16:17:52,13.9387,67.991,0.27,-1,0.9,-1
2018-07-10 16:18:52,13.9351,67.9948,0.96,1,3.2,1
2018-07-10 16:19:52,13.9314,67.9986,0.96,-1,3.2,-1
2018-07-21 14:33:14,14.2995,67.602,0.18,-1,0.6,-1
2018-07-21 14:34:14,14.2961,67.60600000000001,0.195,1,0.65,1
2018-07-21 14:35:14,14.2926,67.6101,0.195,-1,0.65,-1
2018-07-21 14:36:14,14.2892,67.61399999999999,0.18,1,0.6,1
2018-07-21 14:37:15,14.2857,67.618,0.165,1,0.55,1
2018-07-21 14:38:15,14.2823,67.622,0.18,1,0.6,1
2018-07-21 14:39:15,14.279000000000002,67.6259,0.18,-1,0.6,-1
2018-07-21 14:40:15,14.2755,67.6299,0.195,1,0.65,1
2018-07-21 14:41:15,14.2721,67.6338,0.165,1,0.55,1
2018-07-21 14:42:15,14.2687,67.6379,0.195,1,0.65,1
2018-07-21 14:43:15,14.2653,67.6418,0.195,-1,0.65,-1
2018-07-21 14:44:15,14.2619,67.6457,0.18,1,0.6,1
2018-07-21 14:45:16,14.2585,67.6496,0.195,1,0.65,1
2018-07-21 14:46:16,14.2552,67.6535,0.21,1,0.7,1
2018-07-21 14:47:16,14.2518,67.6574,0.21,-1,0.7,-1
2018-07-21 14:48:16,14.2484,67.6613,0.21,-1,0.7,-1
2018-07-21 14:49:16,14.2451,67.6652,0.225,1,0.75,1
2018-07-21 14:50:16,14.2418,67.6692,0.225,-1,0.75,-1
2018-07-21 14:51:16,14.2384,67.673,0.225,-1,0.75,-1
2018-07-21 14:52:17,14.2347,67.6769,0.21,1,0.7,1
2018-07-21 14:53:17,14.2311,67.6808,0.225,1,0.75,1
2018-07-21 14:54:17,14.2275,67.6847,0.225,-1,0.75,-1
2018-07-21 14:55:17,14.224,67.6885,0.24,1,0.8,1
2018-07-21 14:56:17,14.2203,67.6925,0.24,-1,0.8,-1
2018-07-21 14:57:17,14.2167,67.6963,0.96,1,3.2,1
2018-07-21 14:58:17,14.213,67.7001,0.96,-1,3.2,-1
2018-07-21 14:59:18,14.2095,67.7039,0.96,-1,3.2,-1
2018-07-21 15:00:18,14.206,67.7078,0.96,-1,3.2,-1
2018-07-21 15:01:18,14.2024,67.7116,0.96,-1,3.2,-1
2018-07-21 15:02:18,14.1988,67.7155,0.96,-1,3.2,-1
2018-07-21 15:03:18,14.1951,67.7194,0.24,1,0.8,1
2018-07-21 15:04:18,14.1914,67.7232,0.24,-1,0.8,-1
2018-07-21 15:05:19,14.1879,67.7271,0.96,1,3.2,1
2018-07-21 15:06:19,14.1844,67.73100000000001,0.96,-1,3.2,-1
2018-07-21 15:07:19,14.1808,67.7348,0.24,1,0.8,1
2018-07-21 15:08:19,14.177,67.7387,0.96,1,3.2,1
2018-07-21 15:09:19,14.1734,67.7425,0.96,-1,3.2,-1
2018-07-21 15:10:19,14.1699,67.7464,0.96,-1,3.2,-1
2018-07-21 15:11:19,14.1663,67.7502,0.24,1,0.8,1
2018-07-21 15:12:20,14.1627,67.75399999999999,0.96,1,3.2,1
2018-07-21 15:13:20,14.1591,67.7578,0.96,-1,3.2,-1
2018-07-21 15:14:20,14.1555,67.7616,0.24,1,0.8,1
2018-07-21 15:15:20,14.152000000000001,67.7654,0.96,1,3.2,1
2018-07-21 15:16:20,14.1484,67.7692,0.24,1,0.8,1
2018-07-21 15:17:21,14.1449,67.7731,0.225,1,0.75,1
2018-07-21 15:18:21,14.1413,67.7769,0.24,1,0.8,1
2018-07-21 15:19:21,14.1377,67.7808,0.225,1,0.75,1
2018-07-21 15:20:21,14.134,67.7847,0.225,-1,0.75,-1
2018-07-21 15:21:21,14.1305,67.7885,0.225,-1,0.75,-1
2018-07-21 15:22:21,14.1269,67.7923,0.225,-1,0.75,-1
2018-07-21 15:23:21,14.1233,67.7962,0.21,1,0.7,1
2018-07-21 15:24:22,14.1196,67.8,0.195,1,0.65,1
2018-07-21 15:25:22,14.1161,67.8039,0.195,-1,0.65,-1
2018-07-21 15:26:22,14.1125,67.8078,0.18,1,0.6,1
2018-07-21 15:27:22,14.1088,67.8117,0.195,1,0.65,1
2018-07-21 15:28:22,14.1051,67.8156,0.195,-1,0.65,-1
2018-07-21 15:29:23,14.1015,67.8195,0.195,-1,0.65,-1
2018-07-21 15:30:23,14.0979,67.8233,0.21,1,0.7,1
2018-07-21 15:31:23,14.0942,67.8272,0.195,1,0.65,1
2018-07-21 15:32:23,14.0906,67.8311,0.195,-1,0.65,-1
2018-07-21 15:33:23,14.0868,67.8351,0.21,1,0.7,1
2018-07-21 15:34:23,14.0833,67.8389,0.21,-1,0.7,-1
2018-07-21 15:35:23,14.0796,67.8428,0.21,-1,0.7,-1
2018-07-21 15:36:24,14.075999999999999,67.8467,0.21,-1,0.7,-1
2018-07-21 15:37:24,14.0723,67.8505,0.195,1,0.65,1
2018-07-21 15:38:24,14.0686,67.8544,0.195,-1,0.65,-1
2018-07-21 15:39:24,14.065,67.8584,0.195,-1,0.65,-1
2018-07-21 15:40:24,14.0614,67.8623,0.195,-1,0.65,-1
2018-07-21 15:41:24,14.0578,67.8661,0.195,-1,0.65,-1
2018-07-21 15:42:24,14.0541,67.87,0.195,-1,0.65,-1
2018-07-21 15:43:25,14.0504,67.8739,0.18,1,0.6,1
2018-07-21 15:44:25,14.0466,67.8777,0.165,1,0.55,1
2018-07-21 15:45:25,14.043,67.8816,0.18,1,0.6,1
2018-07-21 15:46:25,14.0394,67.8855,0.18,-1,0.6,-1
2018-07-21 15:47:25,14.0356,67.8894,0.18,-1,0.6,-1
2018-07-21 15:48:25,14.0319,67.8933,0.165,1,0.55,1
2018-07-21 15:49:25,14.0283,67.8971,0.18,1,0.6,1
2018-07-21 15:50:26,14.0246,67.90100000000001,0.165,1,0.55,1
2018-07-21 15:51:26,14.0209,67.9049,0.195,1,0.65,1
2018-07-21 15:52:26,14.0172,67.9087,0.18,1,0.6,1
2018-07-21 15:53:26,14.0136,67.9124,0.18,-1,0.6,-1
2018-07-21 15:54:26,14.0101,67.9162,0.195,1,0.65,1
2018-07-21 15:55:26,14.0067,67.9198,0.195,-1,0.65,-1
2018-07-21 15:56:26,14.0032,67.9234,0.18,1,0.6,1
2018-07-21 15:57:27,13.9997,67.9271,0.195,1,0.65,1
2018-07-21 15:58:27,13.9963,67.9307,0.195,-1,0.65,-1
2018-07-21 15:59:27,13.9928,67.9342,0.18,1,0.6,1
2018-07-21 16:00:27,13.9892,67.9378,0.18,-1,0.6,-1
2018-07-21 16:01:27,13.9859,67.9414,0.195,1,0.65,1
2018-07-21 16:02:27,13.9826,67.9449,0.195,-1,0.65,-1
2018-07-21 16:03:28,13.9794,67.9484,0.195,-1,0.65,-1
2018-07-21 16:04:28,13.9761,67.9519,0.195,-1,0.65,-1
2018-07-21 16:05:28,13.9727,67.9555,0.18,1,0.6,1
2018-07-21 16:06:28,13.9694,67.959,0.195,1,0.65,1
2018-07-21 16:07:28,13.9659,67.9625,0.18,1,0.6,1
2018-07-21 16:08:28,13.9626,67.96600000000001,0.195,1,0.65,1
2018-07-21 16:09:28,13.9593,67.9695,0.195,-1,0.65,-1
2018-07-21 16:10:28,13.9559,67.973,0.195,-1,0.65,-1
2018-07-21 16:11:29,13.9526,67.9764,0.195,-1,0.65,-1
2018-07-21 16:12:29,13.9493,67.98,0.18,1,0.6,1
2018-07-21 16:13:29,13.9459,67.9834,0.195,1,0.65,1
2018-07-21 16:14:29,13.9426,67.9869,0.21,1,0.7,1
2018-07-21 16:15:29,13.9392,67.9904,0.21,-1,0.7,-1
2018-07-21 16:16:29,13.9359,67.9939,0.21,-1,0.7,-1
2018-07-21 16:17:29,13.9326,67.9973,0.195,1,0.65,1
2018-07-26 21:12:02,13.9304,67.9992,0.18,1,0.6,1
2018-07-26 21:13:02,13.9337,67.9956,0.165,1,0.55,1
2018-07-26 21:14:02,13.9371,67.992,0.165,-1,0.55,-1
2018-07-26 21:15:03,13.9404,67.9885,0.165,-1,0.55,-1
2018-07-26 21:16:03,13.9437,67.9849,0.165,-1,0.55,-1
2018-07-26 21:17:03,13.9471,67.9814,0.165,-1,0.55,-1
2018-07-26 21:18:03,13.9504,67.9779,0.15,1,0.5,1
2018-07-26 21:19:03,13.9537,67.9743,0.165,1,0.55,1
2018-07-26 21:20:03,13.9571,67.9708,0.165,-1,0.55,-1
2018-07-26 21:21:03,13.9604,67.9672,0.15,1,0.5,1
2018-07-26 21:22:04,13.9638,67.9636,0.165,1,0.55,1
2018-07-26 21:23:04,13.9671,67.9601,0.15,1,0.5,1
2018-07-26 21:24:04,13.9704,67.9566,0.165,1,0.55,1
2018-07-26 21:25:04,13.9739,67.953,0.15,1,0.5,1
2018-07-26 21:26:04,13.9773,67.9495,0.15,-1,0.5,-1
2018-07-26 21:27:04,13.9806,67.9459,0.15,-1,0.5,-1
2018-07-26 21:28:05,13.9842,67.9422,0.15,-1,0.5,-1
2018-07-26 21:29:05,13.9878,67.9385,0.15,-1,0.5,-1
2018-07-26 21:30:05,13.9913,67.9347,0.15,-1,0.5,-1
2018-07-26 21:31:05,13.9949,67.931,0.165,1,0.55,1
2018-07-26 21:32:05,13.9983,67.9271,0.18,1,0.6,1
2018-07-26 21:33:05,14.0016,67.9234,0.195,1,0.65,1
2018-07-26 21:34:06,14.005,67.9196,0.195,-1,0.65,-1
2018-07-26 21:35:06,14.0087,67.9158,0.18,1,0.6,1
2018-07-26 21:36:06,14.0122,67.9121,0.195,1,0.65,1
2018-07-26 21:37:06,14.0157,67.9083,0.195,-1,0.65,-1
2018-07-26 21:38:06,14.0194,67.9046,0.18,1,0.6,1
2018-07-26 21:39:06,14.0229,67.9008,0.18,-1,0.6,-1
2018-07-26 21:40:07,14.0264,67.8971,0.18,-1,0.6,-1
2018-07-26 21:41:07,14.0298,67.8933,0.165,1,0.55,1
2018-07-26 21:42:07,14.0334,67.8895,0.165,-1,0.55,-1
2018-07-26 21:43:07,14.0369,67.8858,0.165,-1,0.55,-1
2018-07-26 21:44:07,14.0405,67.882,0.165,-1,0.55,-1
2018-07-26 21:45:07,14.044,67.8783,0.15,1,0.5,1
2018-07-26 21:46:08,14.0475,67.8745,0.165,1,0.55,1
2018-07-26 21:47:08,14.0511,67.8708,0.165,-1,0.55,-1
2018-07-26 21:48:08,14.0546,67.867,0.15,1,0.5,1
